id,label
2417,cat
2418,airplane
2419,truck
2420,truck
2421,airplane
2422,dog
2423,automobile
2424,dog
2425,deer
2426,truck
2427,truck
2428,airplane
2429,ship
2430,ship
2431,airplane
2432,bird
2433,ship
2434,deer
2435,truck
2436,deer
2437,truck
2438,dog
2439,dog
2440,dog
2441,deer
2442,deer
2443,frog
2444,airplane
2445,ship
2446,airplane
2447,cat
2448,truck
2449,airplane
2450,bird
2451,frog
2452,bird
2453,automobile
2454,frog
2455,dog
2456,airplane
2457,automobile
2458,airplane
2459,horse
2460,cat
2461,truck
2462,frog
2463,deer
2464,frog
2465,dog
2466,horse
2467,cat
2468,airplane
2469,truck
2470,automobile
2471,frog
2472,deer
2473,truck
2474,cat
2475,dog
2476,ship
2477,dog
2478,airplane
2479,frog
2480,dog
2481,frog
2482,deer
2483,airplane
2484,frog
2485,dog
2486,truck
2487,deer
2488,horse
2489,cat
2490,cat
2491,bird
2492,ship
2493,bird
2494,cat
2495,automobile
2496,bird
2497,bird
2498,airplane
2499,frog
2500,deer
2501,truck
2502,cat
2503,deer
2504,ship
2505,dog
2506,ship
2507,bird
2508,bird
2509,cat
2510,bird
2511,truck
2512,truck
2513,frog
2514,deer
2515,truck
2516,horse
2517,cat
2518,cat
2519,automobile
2520,airplane
2521,automobile
2522,horse
2523,ship
2524,dog
2525,bird
2526,frog
2527,ship
2528,dog
2529,automobile
2530,deer
2531,ship
2532,automobile
2533,frog
2534,deer
2535,automobile
2536,frog
2537,airplane
2538,deer
2539,cat
2540,automobile
2541,ship
2542,automobile
2543,ship
2544,dog
2545,frog
2546,frog
2547,dog
2548,bird
2549,automobile
2550,airplane
2551,horse
2552,frog
2553,cat
2554,deer
2555,dog
2556,horse
2557,airplane
2558,horse
2559,horse
2560,airplane
2561,ship
2562,ship
2563,deer
2564,automobile
2565,bird
2566,automobile
2567,frog
2568,automobile
2569,truck
2570,deer
2571,deer
2572,horse
2573,deer
2574,truck
2575,horse
2576,deer
2577,truck
2578,frog
2579,airplane
2580,frog
2581,airplane
2582,automobile
2583,truck
2584,bird
2585,airplane
2586,cat
2587,deer
2588,automobile
2589,bird
2590,dog
2591,horse
2592,truck
2593,bird
2594,airplane
2595,frog
2596,ship
2597,ship
2598,horse
2599,airplane
2600,frog
2601,bird
2602,dog
2603,cat
2604,horse
2605,horse
2606,automobile
2607,horse
2608,ship
2609,ship
2610,automobile
2611,deer
2612,ship
2613,deer
2614,automobile
2615,ship
2616,automobile
2617,airplane
2618,automobile
2619,truck
2620,dog
2621,dog
2622,deer
2623,airplane
2624,deer
2625,dog
2626,deer
2627,frog
2628,ship
2629,dog
2630,deer
2631,deer
2632,bird
2633,automobile
2634,frog
2635,ship
2636,truck
2637,truck
2638,horse
2639,truck
2640,frog
2641,truck
2642,automobile
2643,dog
2644,bird
2645,airplane
2646,bird
2647,dog
2648,truck
2649,frog
2650,frog
2651,airplane
2652,ship
2653,frog
2654,airplane
2655,ship
2656,truck
2657,bird
2658,ship
2659,cat
2660,truck
2661,dog
2662,dog
2663,cat
2664,deer
2665,horse
2666,cat
2667,cat
2668,cat
2669,ship
2670,automobile
2671,frog
2672,dog
2673,dog
2674,horse
2675,bird
2676,airplane
2677,airplane
2678,airplane
2679,ship
2680,automobile
2681,cat
2682,deer
2683,cat
2684,cat
2685,airplane
2686,truck
2687,truck
2688,dog
2689,airplane
2690,automobile
2691,airplane
2692,truck
2693,airplane
2694,ship
2695,bird
2696,bird
2697,truck
2698,bird
2699,ship
2700,automobile
2701,automobile
2702,cat
2703,automobile
2704,automobile
2705,ship
2706,automobile
2707,cat
2708,ship
2709,truck
2710,ship
2711,airplane
2712,frog
2713,ship
2714,dog
2715,truck
2716,deer
2717,cat
2718,bird
2719,bird
2720,dog
2721,cat
2722,cat
2723,bird
2724,dog
2725,frog
2726,ship
2727,bird
2728,frog
2729,horse
2730,bird
2731,horse
2732,cat
2733,airplane
2734,frog
2735,deer
2736,frog
2737,cat
2738,deer
2739,dog
2740,airplane
2741,automobile
2742,bird
2743,truck
2744,ship
2745,truck
2746,ship
2747,horse
2748,horse
2749,automobile
2750,dog
2751,truck
2752,frog
2753,cat
2754,airplane
2755,truck
2756,cat
2757,dog
2758,ship
2759,cat
2760,deer
2761,automobile
2762,ship
2763,airplane
2764,frog
2765,truck
2766,airplane
2767,truck
2768,dog
2769,cat
2770,ship
2771,airplane
2772,automobile
2773,dog
2774,automobile
2775,truck
2776,ship
2777,horse
2778,deer
2779,automobile
2780,airplane
2781,cat
2782,airplane
2783,dog
2784,ship
2785,truck
2786,dog
2787,truck
2788,bird
2789,truck
2790,frog
2791,ship
2792,bird
2793,ship
2794,horse
2795,deer
2796,deer
2797,cat
2798,deer
2799,truck
2800,bird
2801,bird
2802,ship
2803,bird
2804,cat
2805,bird
2806,ship
2807,ship
2808,deer
2809,frog
2810,dog
2811,frog
2812,bird
2813,deer
2814,ship
2815,dog
2816,dog
2817,bird
2818,ship
2819,dog
2820,dog
2821,frog
2822,ship
2823,cat
2824,automobile
2825,automobile
2826,bird
2827,ship
2828,horse
2829,ship
2830,cat
2831,truck
2832,ship
2833,bird
2834,airplane
2835,deer
2836,automobile
2837,deer
2838,cat
2839,automobile
2840,bird
2841,truck
2842,automobile
2843,ship
2844,horse
2845,automobile
2846,bird
2847,dog
2848,frog
2849,bird
2850,bird
2851,frog
2852,airplane
2853,bird
2854,ship
2855,deer
2856,horse
2857,cat
2858,frog
2859,deer
2860,ship
2861,deer
2862,bird
2863,horse
2864,horse
2865,airplane
2866,dog
2867,deer
2868,deer
2869,deer
2870,deer
2871,ship
2872,dog
2873,frog
2874,dog
2875,truck
2876,automobile
2877,ship
2878,frog
2879,ship
2880,dog
2881,ship
2882,airplane
2883,bird
2884,dog
2885,bird
2886,ship
2887,horse
2888,deer
2889,ship
2890,horse
2891,truck
2892,cat
2893,dog
2894,ship
2895,truck
2896,truck
2897,cat
2898,horse
2899,cat
2900,automobile
2901,cat
2902,cat
2903,bird
2904,bird
2905,ship
2906,airplane
2907,deer
2908,bird
2909,cat
2910,horse
2911,cat
2912,airplane
2913,dog
2914,frog
2915,bird
2916,truck
2917,deer
2918,dog
2919,dog
2920,dog
2921,deer
2922,deer
2923,cat
2924,horse
2925,airplane
2926,automobile
2927,truck
2928,deer
2929,dog
2930,automobile
2931,airplane
2932,bird
2933,bird
2934,frog
2935,bird
2936,dog
2937,frog
2938,cat
2939,automobile
2940,bird
2941,bird
2942,dog
2943,airplane
2944,truck
2945,ship
2946,airplane
2947,ship
2948,bird
2949,bird
2950,cat
2951,deer
2952,dog
2953,frog
2954,cat
2955,truck
2956,bird
2957,bird
2958,horse
2959,truck
2960,bird
2961,frog
2962,cat
2963,cat
2964,dog
2965,frog
2966,airplane
2967,truck
2968,automobile
2969,airplane
2970,frog
2971,ship
2972,deer
2973,dog
2974,ship
2975,frog
2976,frog
2977,bird
2978,ship
2979,frog
2980,automobile
2981,ship
2982,frog
2983,horse
2984,frog
2985,automobile
2986,ship
2987,automobile
2988,dog
2989,automobile
2990,ship
2991,airplane
2992,ship
2993,ship
2994,airplane
2995,horse
2996,horse
2997,horse
2998,cat
2999,ship
3000,dog
3001,airplane
3002,horse
3003,frog
3004,cat
3005,cat
3006,dog
3007,dog
3008,deer
3009,bird
3010,dog
3011,dog
3012,deer
3013,airplane
3014,bird
3015,cat
3016,dog
3017,truck
3018,airplane
3019,cat
3020,horse
3021,automobile
3022,dog
3023,deer
3024,airplane
3025,horse
3026,cat
3027,cat
3028,cat
3029,horse
3030,automobile
3031,truck
3032,airplane
3033,truck
3034,automobile
3035,horse
3036,truck
3037,cat
3038,deer
3039,cat
3040,truck
3041,deer
3042,ship
3043,frog
3044,airplane
3045,cat
3046,frog
3047,cat
3048,dog
3049,frog
3050,dog
3051,automobile
3052,horse
3053,automobile
3054,airplane
3055,horse
3056,dog
3057,dog
3058,cat
3059,airplane
3060,horse
3061,truck
3062,dog
3063,cat
3064,bird
3065,frog
3066,horse
3067,frog
3068,deer
3069,ship
3070,frog
3071,airplane
3072,frog
3073,cat
3074,airplane
3075,automobile
3076,ship
3077,dog
3078,bird
3079,cat
3080,truck
3081,ship
3082,bird
3083,cat
3084,truck
3085,bird
3086,automobile
3087,deer
3088,cat
3089,bird
3090,airplane
3091,horse
3092,bird
3093,automobile
3094,airplane
3095,bird
3096,airplane
3097,cat
3098,truck
3099,horse
3100,airplane
3101,bird
3102,bird
3103,frog
3104,horse
3105,truck
3106,truck
3107,ship
3108,airplane
3109,airplane
3110,dog
3111,horse
3112,cat
3113,airplane
3114,cat
3115,automobile
3116,automobile
3117,horse
3118,frog
3119,airplane
3120,ship
3121,truck
3122,automobile
3123,truck
3124,ship
3125,ship
3126,truck
3127,ship
3128,automobile
3129,truck
3130,airplane
3131,dog
3132,cat
3133,ship
3134,cat
3135,dog
3136,airplane
3137,dog
3138,automobile
3139,cat
3140,truck
3141,bird
3142,frog
3143,deer
3144,cat
3145,airplane
3146,cat
3147,airplane
3148,airplane
3149,bird
3150,truck
3151,automobile
3152,truck
3153,horse
3154,dog
3155,dog
3156,ship
3157,cat
3158,ship
3159,deer
3160,frog
3161,dog
3162,frog
3163,deer
3164,ship
3165,truck
3166,horse
3167,frog
3168,ship
3169,bird
3170,cat
3171,truck
3172,frog
3173,automobile
3174,airplane
3175,ship
3176,frog
3177,horse
3178,truck
3179,airplane
3180,horse
3181,dog
3182,automobile
3183,cat
3184,frog
3185,automobile
3186,cat
3187,airplane
3188,frog
3189,dog
3190,frog
3191,deer
3192,truck
3193,dog
3194,bird
3195,deer
3196,truck
3197,airplane
3198,horse
3199,dog
3200,cat
3201,frog
3202,deer
3203,frog
3204,horse
3205,bird
3206,frog
3207,dog
3208,deer
3209,airplane
3210,truck
3211,deer
3212,airplane
3213,ship
3214,frog
3215,automobile
3216,deer
3217,bird
3218,frog
3219,bird
3220,airplane
3221,deer
3222,airplane
3223,deer
3224,automobile
3225,ship
3226,truck
3227,ship
3228,deer
3229,frog
3230,frog
3231,airplane
3232,airplane
3233,deer
3234,automobile
3235,deer
3236,horse
3237,horse
3238,truck
3239,airplane
3240,dog
3241,frog
3242,bird
3243,cat
3244,bird
3245,horse
3246,airplane
3247,cat
3248,cat
3249,ship
3250,dog
3251,deer
3252,airplane
3253,ship
3254,ship
3255,bird
3256,horse
3257,airplane
3258,horse
3259,bird
3260,truck
3261,horse
3262,cat
3263,automobile
3264,bird
3265,horse
3266,airplane
3267,frog
3268,truck
3269,automobile
3270,bird
3271,ship
3272,horse
3273,bird
3274,dog
3275,automobile
3276,truck
3277,frog
3278,automobile
3279,automobile
3280,airplane
3281,ship
3282,bird
3283,horse
3284,truck
3285,dog
3286,ship
3287,bird
3288,ship
3289,airplane
3290,dog
3291,airplane
3292,dog
3293,automobile
3294,automobile
3295,airplane
3296,dog
3297,ship
3298,cat
3299,ship
3300,bird
3301,dog
3302,dog
3303,horse
3304,horse
3305,deer
3306,dog
3307,horse
3308,truck
3309,deer
3310,automobile
3311,ship
3312,automobile
3313,automobile
3314,bird
3315,dog
3316,ship
3317,airplane
3318,horse
3319,dog
3320,ship
3321,bird
3322,automobile
3323,bird
3324,airplane
3325,frog
3326,cat
3327,airplane
3328,dog
3329,deer
3330,bird
3331,cat
3332,truck
3333,ship
3334,horse
3335,ship
3336,ship
3337,frog
3338,deer
3339,truck
3340,truck
3341,dog
3342,ship
3343,horse
3344,cat
3345,truck
3346,bird
3347,airplane
3348,bird
3349,horse
3350,bird
3351,deer
3352,frog
3353,truck
3354,bird
3355,horse
3356,dog
3357,horse
3358,automobile
3359,airplane
3360,deer
3361,frog
3362,dog
3363,airplane
3364,bird
3365,cat
3366,bird
3367,dog
3368,deer
3369,truck
3370,bird
3371,airplane
3372,ship
3373,frog
3374,deer
3375,automobile
3376,cat
3377,dog
3378,airplane
3379,ship
3380,ship
3381,dog
3382,horse
3383,dog
3384,bird
3385,truck
3386,horse
3387,automobile
3388,cat
3389,airplane
3390,cat
3391,bird
3392,bird
3393,ship
3394,deer
3395,dog
3396,cat
3397,cat
3398,dog
3399,bird
3400,frog
3401,frog
3402,cat
3403,cat
3404,bird
3405,truck
3406,frog
3407,deer
3408,truck
3409,dog
3410,airplane
3411,bird
3412,dog
3413,deer
3414,bird
3415,airplane
3416,airplane
3417,frog
3418,dog
3419,airplane
3420,horse
3421,dog
3422,deer
3423,horse
3424,airplane
3425,horse
3426,cat
3427,bird
3428,airplane
3429,dog
3430,airplane
3431,truck
3432,ship
3433,deer
3434,truck
3435,truck
3436,horse
3437,dog
3438,frog
3439,truck
3440,ship
3441,automobile
3442,truck
3443,deer
3444,dog
3445,ship
3446,frog
3447,deer
3448,frog
3449,truck
3450,truck
3451,truck
3452,cat
3453,horse
3454,dog
3455,truck
3456,horse
3457,ship
3458,airplane
3459,ship
3460,frog
3461,truck
3462,ship
3463,frog
3464,horse
3465,truck
3466,horse
3467,horse
3468,bird
3469,ship
3470,cat
3471,truck
3472,bird
3473,frog
3474,dog
3475,ship
3476,airplane
3477,cat
3478,deer
3479,deer
3480,bird
3481,ship
3482,bird
3483,frog
3484,deer
3485,airplane
3486,horse
3487,horse
3488,horse
3489,airplane
3490,deer
3491,ship
3492,airplane
3493,bird
3494,cat
3495,truck
3496,automobile
3497,frog
3498,horse
3499,bird
3500,ship
3501,bird
3502,deer
3503,truck
3504,bird
3505,bird
3506,cat
3507,cat
3508,airplane
3509,truck
3510,dog
3511,frog
3512,cat
3513,frog
3514,airplane
3515,airplane
3516,airplane
3517,cat
3518,automobile
3519,frog
3520,airplane
3521,deer
3522,bird
3523,horse
3524,bird
3525,frog
3526,frog
3527,horse
3528,horse
3529,deer
3530,bird
3531,dog
3532,frog
3533,horse
3534,ship
3535,cat
3536,cat
3537,cat
3538,deer
3539,automobile
3540,cat
3541,truck
3542,bird
3543,dog
3544,truck
3545,bird
3546,airplane
3547,bird
3548,horse
3549,bird
3550,automobile
3551,horse
3552,ship
3553,airplane
3554,truck
3555,ship
3556,airplane
3557,airplane
3558,ship
3559,truck
3560,airplane
3561,cat
3562,ship
3563,deer
3564,automobile
3565,frog
3566,dog
3567,horse
3568,truck
3569,ship
3570,automobile
3571,dog
3572,cat
3573,dog
3574,automobile
3575,frog
3576,horse
3577,automobile
3578,horse
3579,horse
3580,airplane
3581,horse
3582,frog
3583,ship
3584,truck
3585,cat
3586,horse
3587,airplane
3588,deer
3589,cat
3590,truck
3591,deer
3592,deer
3593,frog
3594,horse
3595,automobile
3596,horse
3597,ship
3598,bird
3599,bird
3600,frog
3601,cat
3602,ship
3603,automobile
3604,ship
3605,deer
3606,cat
3607,frog
3608,bird
3609,dog
3610,automobile
3611,bird
3612,automobile
3613,deer
3614,dog
3615,truck
3616,deer
3617,automobile
3618,airplane
3619,frog
3620,cat
3621,deer
3622,truck
3623,truck
3624,dog
3625,dog
3626,truck
3627,frog
3628,truck
3629,dog
3630,cat
3631,automobile
3632,dog
3633,truck
3634,horse
3635,airplane
3636,automobile
3637,deer
3638,bird
3639,automobile
3640,automobile
3641,ship
3642,horse
3643,airplane
3644,automobile
3645,dog
3646,truck
3647,ship
3648,horse
3649,bird
3650,dog
3651,bird
3652,truck
3653,airplane
3654,truck
3655,truck
3656,ship
3657,cat
3658,frog
3659,frog
3660,dog
3661,cat
3662,truck
3663,airplane
3664,frog
3665,frog
3666,dog
3667,automobile
3668,ship
3669,automobile
3670,ship
3671,cat
3672,truck
3673,cat
3674,dog
3675,automobile
3676,bird
3677,airplane
3678,ship
3679,horse
3680,truck
3681,automobile
3682,bird
3683,dog
3684,horse
3685,deer
3686,cat
3687,airplane
3688,horse
3689,deer
3690,ship
3691,airplane
3692,bird
3693,cat
3694,frog
3695,horse
3696,truck
3697,horse
3698,ship
3699,airplane
3700,ship
3701,deer
3702,airplane
3703,bird
3704,dog
3705,truck
3706,automobile
3707,deer
3708,bird
3709,airplane
3710,frog
3711,dog
3712,horse
3713,truck
3714,horse
3715,dog
3716,deer
3717,airplane
3718,truck
3719,cat
3720,deer
3721,frog
3722,cat
3723,frog
3724,dog
3725,ship
3726,ship
3727,horse
3728,automobile
3729,airplane
3730,bird
3731,deer
3732,horse
3733,bird
3734,truck
3735,bird
3736,deer
3737,ship
3738,deer
3739,airplane
3740,automobile
3741,bird
3742,cat
3743,airplane
3744,ship
3745,airplane
3746,automobile
3747,frog
3748,bird
3749,automobile
3750,dog
3751,truck
3752,ship
3753,frog
3754,dog
3755,ship
3756,ship
3757,ship
3758,cat
3759,airplane
3760,deer
3761,cat
3762,deer
3763,dog
3764,horse
3765,frog
3766,truck
3767,horse
3768,frog
3769,automobile
3770,frog
3771,frog
3772,cat
3773,horse
3774,ship
3775,dog
3776,cat
3777,airplane
3778,airplane
3779,bird
3780,deer
3781,horse
3782,airplane
3783,bird
3784,cat
3785,dog
3786,ship
3787,deer
3788,airplane
3789,frog
3790,frog
3791,automobile
3792,airplane
3793,ship
3794,ship
3795,frog
3796,deer
3797,horse
3798,cat
3799,automobile
3800,airplane
3801,deer
3802,frog
3803,horse
3804,frog
3805,ship
3806,automobile
3807,deer
3808,cat
3809,truck
3810,truck
3811,horse
3812,cat
3813,horse
3814,bird
3815,horse
3816,truck
3817,cat
3818,automobile
3819,frog
3820,automobile
3821,ship
3822,truck
3823,horse
3824,deer
3825,bird
3826,horse
3827,truck
3828,dog
3829,bird
3830,dog
3831,bird
3832,dog
3833,bird
3834,cat
3835,bird
3836,ship
3837,horse
3838,ship
3839,truck
3840,automobile
3841,frog
3842,airplane
3843,dog
3844,airplane
3845,automobile
3846,cat
3847,airplane
3848,horse
3849,dog
3850,airplane
3851,airplane
3852,airplane
3853,horse
3854,frog
3855,frog
3856,airplane
3857,dog
3858,horse
3859,airplane
3860,deer
3861,airplane
3862,deer
3863,automobile
3864,ship
3865,horse
3866,frog
3867,cat
3868,automobile
3869,airplane
3870,bird
3871,ship
3872,ship
3873,bird
3874,ship
3875,deer
3876,deer
3877,ship
3878,deer
3879,airplane
3880,dog
3881,deer
3882,frog
3883,dog
3884,deer
3885,bird
3886,frog
3887,truck
3888,bird
3889,deer
3890,dog
3891,deer
3892,deer
3893,bird
3894,bird
3895,frog
3896,horse
3897,frog
3898,automobile
3899,automobile
3900,dog
3901,automobile
3902,airplane
3903,horse
3904,frog
3905,ship
3906,frog
3907,dog
3908,airplane
3909,frog
3910,dog
3911,ship
3912,cat
3913,frog
3914,cat
3915,automobile
3916,truck
3917,automobile
3918,horse
3919,truck
3920,bird
3921,truck
3922,airplane
3923,horse
3924,airplane
3925,frog
3926,airplane
3927,horse
3928,cat
3929,frog
3930,airplane
3931,frog
3932,frog
3933,cat
3934,automobile
3935,horse
3936,ship
3937,deer
3938,horse
3939,airplane
3940,frog
3941,frog
3942,frog
3943,ship
3944,bird
3945,deer
3946,cat
3947,frog
3948,horse
3949,truck
3950,deer
3951,cat
3952,cat
3953,bird
3954,automobile
3955,deer
3956,frog
3957,dog
3958,airplane
3959,ship
3960,horse
3961,bird
3962,automobile
3963,truck
3964,ship
3965,ship
3966,cat
3967,frog
3968,bird
3969,deer
3970,automobile
3971,airplane
3972,automobile
3973,airplane
3974,frog
3975,airplane
3976,cat
3977,frog
3978,ship
3979,airplane
3980,horse
3981,frog
3982,truck
3983,frog
3984,ship
3985,deer
3986,airplane
3987,truck
3988,bird
3989,bird
3990,ship
3991,dog
3992,bird
3993,cat
3994,bird
3995,automobile
3996,truck
3997,deer
3998,truck
3999,ship
4000,ship
4001,truck
4002,deer
4003,cat
4004,bird
4005,dog
4006,airplane
4007,ship
4008,bird
4009,cat
4010,horse
4011,cat
4012,truck
4013,bird
4014,bird
4015,cat
4016,deer
4017,dog
4018,airplane
4019,horse
4020,bird
4021,automobile
4022,bird
4023,horse
4024,truck
4025,ship
4026,truck
4027,frog
4028,bird
4029,truck
4030,deer
4031,truck
4032,cat
4033,dog
4034,cat
4035,truck
4036,cat
4037,horse
4038,horse
4039,dog
4040,automobile
4041,frog
4042,ship
4043,ship
4044,deer
4045,automobile
4046,frog
4047,horse
4048,horse
4049,bird
4050,airplane
4051,dog
4052,dog
4053,bird
4054,dog
4055,bird
4056,frog
4057,automobile
4058,horse
4059,frog
4060,automobile
4061,frog
4062,frog
4063,horse
4064,truck
4065,truck
4066,automobile
4067,airplane
4068,bird
4069,bird
4070,dog
4071,horse
4072,truck
4073,truck
4074,truck
4075,automobile
4076,frog
4077,deer
4078,cat
4079,cat
4080,automobile
4081,cat
4082,truck
4083,dog
4084,automobile
4085,automobile
4086,truck
4087,truck
4088,automobile
4089,bird
4090,ship
4091,airplane
4092,airplane
4093,bird
4094,frog
4095,frog
4096,automobile
4097,deer
4098,deer
4099,bird
4100,airplane
4101,dog
4102,ship
4103,horse
4104,bird
4105,dog
4106,bird
4107,airplane
4108,ship
4109,horse
4110,frog
4111,dog
4112,truck
4113,horse
4114,cat
4115,ship
4116,horse
4117,dog
4118,dog
4119,frog
4120,cat
4121,truck
4122,automobile
4123,truck
4124,truck
4125,truck
4126,horse
4127,ship
4128,airplane
4129,frog
4130,airplane
4131,dog
4132,bird
4133,truck
4134,ship
4135,frog
4136,automobile
4137,automobile
4138,deer
4139,horse
4140,bird
4141,deer
4142,cat
4143,horse
4144,ship
4145,frog
4146,frog
4147,automobile
4148,automobile
4149,bird
4150,automobile
4151,truck
4152,ship
4153,dog
4154,deer
4155,dog
4156,bird
4157,bird
4158,truck
4159,bird
4160,ship
4161,ship
4162,horse
4163,truck
4164,airplane
4165,ship
4166,ship
4167,airplane
4168,airplane
4169,airplane
4170,deer
4171,frog
4172,cat
4173,automobile
4174,airplane
4175,horse
4176,airplane
4177,ship
4178,cat
4179,bird
4180,ship
4181,truck
4182,ship
4183,horse
4184,ship
4185,cat
4186,automobile
4187,deer
4188,dog
4189,airplane
4190,dog
4191,ship
4192,frog
4193,airplane
4194,truck
4195,ship
4196,automobile
4197,cat
4198,horse
4199,dog
4200,frog
4201,ship
4202,deer
4203,horse
4204,frog
4205,airplane
4206,truck
4207,deer
4208,truck
4209,frog
4210,frog
4211,truck
4212,automobile
4213,bird
4214,frog
4215,dog
4216,ship
4217,truck
4218,cat
4219,horse
4220,ship
4221,automobile
4222,cat
4223,dog
4224,bird
4225,automobile
4226,horse
4227,cat
4228,truck
4229,horse
4230,automobile
4231,horse
4232,automobile
4233,cat
4234,automobile
4235,ship
4236,airplane
4237,deer
4238,truck
4239,automobile
4240,dog
4241,deer
4242,deer
4243,deer
4244,truck
4245,airplane
4246,horse
4247,ship
4248,bird
4249,truck
4250,ship
4251,deer
4252,bird
4253,ship
4254,horse
4255,airplane
4256,bird
4257,ship
4258,ship
4259,dog
4260,truck
4261,frog
4262,horse
4263,bird
4264,horse
4265,frog
4266,truck
4267,dog
4268,airplane
4269,automobile
4270,horse
4271,dog
4272,horse
4273,cat
4274,bird
4275,bird
4276,airplane
4277,cat
4278,truck
4279,dog
4280,cat
4281,horse
4282,bird
4283,automobile
4284,truck
4285,frog
4286,automobile
4287,truck
4288,dog
4289,frog
4290,bird
4291,ship
4292,deer
4293,ship
4294,cat
4295,truck
4296,frog
4297,bird
4298,bird
4299,cat
4300,dog
4301,dog
4302,frog
4303,airplane
4304,dog
4305,frog
4306,cat
4307,bird
4308,airplane
4309,dog
4310,horse
4311,frog
4312,frog
4313,automobile
4314,automobile
4315,horse
4316,deer
4317,deer
4318,deer
4319,cat
4320,frog
4321,ship
4322,horse
4323,horse
4324,cat
4325,bird
4326,automobile
4327,dog
4328,horse
4329,frog
4330,ship
4331,frog
4332,horse
4333,dog
4334,airplane
4335,horse
4336,ship
4337,automobile
4338,truck
4339,airplane
4340,airplane
4341,horse
4342,dog
4343,frog
4344,airplane
4345,automobile
4346,airplane
4347,ship
4348,automobile
4349,dog
4350,horse
4351,frog
4352,deer
4353,frog
4354,automobile
4355,frog
4356,automobile
4357,bird
4358,ship
4359,airplane
4360,truck
4361,cat
4362,automobile
4363,horse
4364,frog
4365,deer
4366,cat
4367,horse
4368,deer
4369,truck
4370,truck
4371,bird
4372,ship
4373,ship
4374,ship
4375,ship
4376,automobile
4377,bird
4378,ship
4379,ship
4380,dog
4381,automobile
4382,frog
4383,automobile
4384,frog
4385,truck
4386,cat
4387,airplane
4388,ship
4389,ship
4390,horse
4391,bird
4392,truck
4393,ship
4394,frog
4395,deer
4396,horse
4397,bird
4398,truck
4399,dog
4400,ship
4401,automobile
4402,deer
4403,truck
4404,dog
4405,truck
4406,deer
4407,cat
4408,airplane
4409,automobile
4410,airplane
4411,automobile
4412,deer
4413,horse
4414,dog
4415,ship
4416,automobile
4417,truck
4418,frog
4419,dog
4420,airplane
4421,frog
4422,dog
4423,airplane
4424,cat
4425,bird
4426,automobile
4427,airplane
4428,dog
4429,ship
4430,deer
4431,deer
4432,bird
4433,frog
4434,ship
4435,automobile
4436,automobile
4437,dog
4438,automobile
4439,airplane
4440,frog
4441,airplane
4442,truck
4443,bird
4444,frog
4445,ship
4446,ship
4447,dog
4448,horse
4449,bird
4450,bird
4451,horse
4452,cat
4453,truck
4454,horse
4455,dog
4456,horse
4457,frog
4458,deer
4459,frog
4460,truck
4461,automobile
4462,frog
4463,cat
4464,frog
4465,ship
4466,frog
4467,cat
4468,cat
4469,automobile
4470,dog
4471,bird
4472,airplane
4473,ship
4474,dog
4475,deer
4476,horse
4477,truck
4478,dog
4479,ship
4480,deer
4481,cat
4482,cat
4483,automobile
4484,cat
4485,dog
4486,automobile
4487,automobile
4488,deer
4489,automobile
4490,airplane
4491,automobile
4492,deer
4493,dog
4494,automobile
4495,dog
4496,frog
4497,ship
4498,truck
4499,cat
4500,dog
4501,ship
4502,truck
4503,automobile
4504,deer
4505,automobile
4506,deer
4507,airplane
4508,dog
4509,automobile
4510,airplane
4511,airplane
4512,frog
4513,airplane
4514,dog
4515,bird
4516,frog
4517,airplane
4518,deer
4519,dog
4520,truck
4521,automobile
4522,frog
4523,bird
4524,horse
4525,airplane
4526,automobile
4527,bird
4528,ship
4529,horse
4530,airplane
4531,dog
4532,ship
4533,frog
4534,truck
4535,airplane
4536,ship
4537,frog
4538,bird
4539,automobile
4540,truck
4541,deer
4542,ship
4543,ship
4544,dog
4545,deer
4546,truck
4547,dog
4548,deer
4549,airplane
4550,dog
4551,ship
4552,dog
4553,ship
4554,automobile
4555,horse
4556,airplane
4557,airplane
4558,bird
4559,airplane
4560,bird
4561,bird
4562,automobile
4563,dog
4564,deer
4565,dog
4566,automobile
4567,ship
4568,ship
4569,automobile
4570,ship
4571,deer
4572,truck
4573,cat
4574,bird
4575,frog
4576,cat
4577,cat
4578,horse
4579,dog
4580,truck
4581,cat
4582,frog
4583,truck
4584,frog
4585,automobile
4586,horse
4587,automobile
4588,truck
4589,automobile
4590,automobile
4591,ship
4592,horse
4593,automobile
4594,automobile
4595,deer
4596,truck
4597,deer
4598,deer
4599,cat
4600,cat
4601,truck
4602,cat
4603,frog
4604,automobile
4605,deer
4606,horse
4607,frog
4608,cat
4609,dog
4610,horse
4611,truck
4612,dog
4613,automobile
4614,bird
4615,airplane
4616,automobile
4617,horse
4618,cat
4619,cat
4620,horse
4621,frog
4622,deer
4623,frog
4624,frog
4625,ship
4626,frog
4627,cat
4628,airplane
4629,automobile
4630,horse
4631,ship
4632,cat
4633,airplane
4634,truck
4635,automobile
4636,cat
4637,truck
4638,horse
4639,frog
4640,horse
4641,airplane
4642,truck
4643,automobile
4644,bird
4645,deer
4646,dog
4647,cat
4648,horse
4649,bird
4650,horse
4651,truck
4652,automobile
4653,frog
4654,truck
4655,frog
4656,ship
4657,ship
4658,automobile
4659,horse
4660,airplane
4661,dog
4662,truck
4663,automobile
4664,automobile
4665,dog
4666,bird
4667,frog
4668,dog
4669,deer
4670,truck
4671,airplane
